Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Ashwagandha Coffee new Comparison Table (product.metafields.custom.ashwagandha_coffee_new_comparison_table),ash_how_to_use (product.metafields.custom.ash_how_to_use),ash_image_review (product.metafields.custom.ash_image_review),ash_ingredients (product.metafields.custom.ash_ingredients),Ash Refill Text (product.metafields.custom.ash_refill_text),Ash Shipping text (product.metafields.custom.ash_shipping_text),Ash Subscription Paragraph (product.metafields.custom.ash_subscription_paragraph),Ash subtitle (product.metafields.custom.ash_subtitle),ash_USP (product.metafields.custom.ash_usp),Badges (product.metafields.custom.badges),Caffeine (product.metafields.custom.caffeine),Drinkware Features (product.metafields.custom.drinkware_features),FAQs (product.metafields.custom.faqs),Form (product.metafields.custom.form),Gift Type (product.metafields.custom.gift_type),Ingredients (product.metafields.custom.ingredients),No. of Cups (product.metafields.custom.no_of_cups),Packaging (product.metafields.custom.packaging),Product Card Subtitle (product.metafields.custom.product_card_subtitle),seo_description (product.metafields.custom.seo_description),SE Date of Picking (product.metafields.custom.se_date_of_picking),SE Estate (product.metafields.custom.se_estate),SE Grade (product.metafields.custom.se_grade),SE Invoice (product.metafields.custom.se_invoice),SE Origin (product.metafields.custom.se_origin),SE Season (product.metafields.custom.se_season),Steeping Instructions - Hot Brew (product.metafields.custom.steeping_instructions_hot_brew),Steeping Instructions - Iced Brew (product.metafields.custom.steeping_instructions_iced_brew),Subtitle (product.metafields.custom.subtitle),Tasting Notes (product.metafields.custom.tasting_notes),Type Filter (product.metafields.custom.type_filter),Whats Inside (product.metafields.custom.whats_inside),Product subtitle (product.metafields.descriptors.subtitle),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Dietary preferences (product.metafields.shopify.dietary-preferences),Flavor (product.metafields.shopify.flavor),Tea input type (product.metafields.shopify.tea-input-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Included / UK,Price / UK,Compare At Price / UK,Status
world-tea-sampler-loose-leaf-teas-20-variants-100-servings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/51BKeT0MLEL._SX679.jpg?v=1705338886,2,"World Tea Sampler, Loose Leaf Teas, Image - 2,20 Variants, 100 Servings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
world-tea-sampler-loose-leaf-teas-20-variants-100-servings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/71xqb2EPZML._SL1000_e4163d74-61c9-4021-9b36-c2e539fb5944.jpg?v=1706094767,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
world-tea-sampler-loose-leaf-teas-20-variants-100-servings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/711E4j-8RdL._SX679.jpg?v=1706094771,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
world-tea-sampler-loose-leaf-teas-20-variants-100-servings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/51J9YmMjwDL._SX679.jpg?v=1706094771,5,"World Tea Sampler, Loose Leaf Teas, Image - 5,20 Variants, 100 Servings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
world-tea-sampler-loose-leaf-teas-20-variants-100-servings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/616Ty9NhHiL._SX679.jpg?v=1706094771,6,"World Tea Sampler, Loose Leaf Teas, Image - 6,20 Variants, 100 Servings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
world-tea-sampler-loose-leaf-teas-20-variants-100-servings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Listingimage_b5076081-503d-4eea-84dc-d54dbee3b0ff.png?v=1706094771,7,"World Tea Sampler, Loose Leaf Teas, Image - 7,20 Variants, 100 Servings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
world-tea-sampler-loose-leaf-teas-20-variants-100-servings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/71JKdnID5ML._SL1000_7f062220-6444-4e3d-8bd4-3f54e1b87c2e.jpg?v=1706094771,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
himalayan-green-tea-tin-gift-set-1-76oz-50g,"Himalayan Green Tea, Tin Gift Set, 1.76oz/50g","",VAHDAM® Global,Uncategorized,Gifts | Single,"bfcm_Gifts, bfcm_Teas, gifts, him-filter, Restrict_CA, Restrict_ES, Restrict_IT, Restrict_MX, RESTRICT_UK, Restrict_US, Restrict_USA",false,Title,Default Title,,,,,,,,GF00500306-SC,50.0,shopify,deny,manual,14.99,14.99,true,true,,,,,GF00500306-SC,https://cdn.shopify.com/s/files/1/1141/4138/products/2_b507cc73-1be6-4256-9130-57b470488519.jpg?v=1651818816,1,"Himalayan Green Tea, Tin Gift Set, Image - 1, 1.76oz/50g",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gifts,,,,,,,,,,,,g,,,true,,,true,,,true,,,draft
himalayan-green-tea-tin-gift-set-1-76oz-50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/1_7dd178fc-9f3c-42fa-b6f3-d708df883b3b.jpg?v=1651818816,2,"Himalayan Green Tea, Tin Gift Set, Image - 2, 1.76oz/50g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
himalayan-green-tea-tin-gift-set-1-76oz-50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/HimalayanGreenTea_8b3d80eb-40f6-4f1d-a707-180ae465c097.jpg?v=1686166252,3,"Himalayan Green Tea, Tin Gift Set, Image - 3, 1.76oz/50g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
himalayan-green-tea-tin-gift-set-1-76oz-50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/Artboard2_1__11zon_1_b8043c64-3af9-42e1-be74-2ca9cb0dcf5e.jpg?v=1686166252,4,"Himalayan Green Tea, Tin Gift Set, Image - 4, 1.76oz/50g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
himalayan-green-tea-tin-gift-set-1-76oz-50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Listingimage_db669bae-d49a-4761-9834-9c86f2b34809.png?v=1686166252,5,"Himalayan Green Tea, Tin Gift Set, Image - 5, 1.76oz/50g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
himalayan-green-tea-tin-gift-set-1-76oz-50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/71JKdnID5ML._SL1000_0af45de0-899d-4ad6-b1cc-28e94d0534f6.jpg?v=1690369380,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
indias-original-masala-chai-tea-tin-gift-set-1-76oz-50g,"India's Original Masala Chai Tea, Tin Gift Set, 1.76oz/50g","",VAHDAM® Global,Uncategorized,Gifts | Single,"$25, bfcm_Gifts, bfcm_Teas, chai-teas, gifts, Restrict_CA, Restrict_ES, Restrict_GB, Restrict_IT, Restrict_MX, RESTRICT_UK, Restrict_US, Restrict_USA, Valentine's Day 2023",false,Title,Default Title,,,,,,,,GF00500307-SC,50.0,shopify,deny,manual,14.99,14.99,true,true,,,,,GF00500307-SC,https://cdn.shopify.com/s/files/1/1141/4138/products/2_b792eb9e-66ab-4f32-a611-cfd8051954a3.jpg?v=1651817851,1,"India's Original Masala Chai Tea, Tin Gift Set, Image - 1, 1.76oz/50g",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gifts,,,,,,,,,,,,g,,,true,,,true,,,true,,,draft
indias-original-masala-chai-tea-tin-gift-set-1-76oz-50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/1_46e9cb49-d750-4b23-b2ef-7b675167e1c3.jpg?v=1651817849,2,"India's Original Masala Chai Tea, Tin Gift Set, Image - 2, 1.76oz/50g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
indias-original-masala-chai-tea-tin-gift-set-1-76oz-50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/OriginalChaiSpicedBlackTea_1f5efe7e-3cff-4724-86b9-246e512e1227.jpg?v=1686164225,3,"India's Original Masala Chai Tea, Tin Gift Set, Image - 3, 1.76oz/50g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
indias-original-masala-chai-tea-tin-gift-set-1-76oz-50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Listingimage_6dcd5a6a-3227-4cba-a2c1-1f8d88fea0eb.png?v=1686164277,4,"India's Original Masala Chai Tea, Tin Gift Set, Image - 4, 1.76oz/50g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
indias-original-masala-chai-tea-tin-gift-set-1-76oz-50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/71JKdnID5ML._SL1000_b41d6579-17d3-400a-bb1b-961da839fac0.jpg?v=1690369864,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-tea-private-reserve-gift-set-6-teas,"Green Tea Private Reserve Tea Gift, Set of 6","",VAHDAM® Global,Uncategorized,Gifts | Private Reserve,"bfcm_Gifts, bfcm_Teas, gifts, him-filter, private-reserve-gifts, Restrict_CA, Restrict_ES, Restrict_GB, Restrict_IT, Restrict_MX, RESTRICT_UK, Restrict_US, Restrict_USA, under_50usd",false,Title,Default Title,,,,,,,,GF03000318-PR,0.0,shopify,deny,manual,54.99,54.99,true,true,,,,,GF03000318-PR,https://cdn.shopify.com/s/files/1/1141/4138/products/0001_WorldTeaPrivateReserve-1.jpg?v=1666095733,1,"Green Tea Private Reserve, Gift Set, Image - 1, 6 Teas",false,Specially Curated Green Teas Holiday Gift Set of 6,"Pick the best holiday tea flavors for your friends and family. 100% real green tea blends, packed in India. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gifts,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
green-tea-private-reserve-gift-set-6-teas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/GreenTeaPrivateReserveGiftSet-6Teas.jpg?v=1705336120,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-tea-private-reserve-gift-set-6-teas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/2_11b26add-448f-4b04-b64d-1920ea55b943.jpg?v=1705336120,3,"Green Tea Private Reserve, Gift Set, Image - 2, 6 Teas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-tea-private-reserve-gift-set-6-teas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/1_973a03e7-0178-4547-8841-470d3282a9a4.jpg?v=1705336120,4,"Green Tea Private Reserve, Gift Set, Image - 3, 6 Teas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-tea-private-reserve-gift-set-6-teas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/71fps1QUdoL._SX679.webp?v=1705336120,5,"Green Tea Private Reserve, Gift Set, Image - 4, 6 Teas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-tea-private-reserve-gift-set-6-teas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/Artboard2_1__11zon_1_354d72ff-8da2-4a3f-89fb-59a221fb8e6a.jpg?v=1705336120,6,"Green Tea Private Reserve, Gift Set, Image - 5, 6 Teas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-tea-private-reserve-gift-set-6-teas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/612XIxtTgLL._SX679.webp?v=1705336120,7,"Green Tea Private Reserve, Gift Set, Image - 6, 6 Teas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-tea-private-reserve-gift-set-6-teas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Listingimage_cfda9a7d-5f11-4ff7-bfcd-df9e769beca4.png?v=1705336120,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-tea-private-reserve-gift-set-6-teas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/2_5dd9e0fa-36b8-4446-8d58-52bde0145de8.webp?v=1705336120,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recover-superfood-elixir-instant-mix-10-count,"Recover Superfood Elixir, Instant Mix, 10 Count","",VAHDAM® Global,,Instant | Elixirs,"elixir, instant, low-caffeine, Restrict_AD, Restrict_AE, Restrict_AL, Restrict_AM, Restrict_AR, Restrict_AT, Restrict_AU, Restrict_AZ, Restrict_BD, Restrict_BE, Restrict_BG, Restrict_BH, Restrict_BM, Restrict_BN, Restrict_BR, Restrict_BY, Restrict_BZ, Restrict_CA, Restrict_CH, Restrict_CL, Restrict_CN, Restrict_CO, Restrict_CY, Restrict_CZ, Restrict_DE, Restrict_DK, Restrict_DZ, Restrict_EC, Restrict_EE, Restrict_EG, Restrict_ES, Restrict_FI, Restrict_FJ, Restrict_FR, Restrict_GB, Restrict_GE, Restrict_GI, Restrict_GP, Restrict_GR, Restrict_GT, Restrict_HK, Restrict_HR, Restrict_HU, Restrict_ID, Restrict_IE, Restrict_IL, Restrict_IM, Restrict_IN, Restrict_IS, Restrict_IT, Restrict_JE, Restrict_JM, Restrict_JP, Restrict_KR, Restrict_KW, Restrict_KY, Restrict_KZ, Restrict_LB, Restrict_LK, Restrict_LT, Restrict_LU, Restrict_LV, Restrict_MA, Restrict_MD, Restrict_ME, Restrict_MK, Restrict_MO, Restrict_MT, Restrict_MU, Restrict_MV, Restrict_MX, Restrict_MY, Restrict_NG, Restrict_NL, Restrict_NO, Restrict_NZ, Restrict_OM, Restrict_PE, Restrict_PH, Restrict_PK, Restrict_PL, Restrict_PT, Restrict_QA, Restrict_RE, Restrict_RO, Restrict_RS, Restrict_RU, Restrict_SA, Restrict_SE, Restrict_SG, Restrict_SI, Restrict_SK, Restrict_SZ, Restrict_TH, Restrict_TR, Restrict_TT, Restrict_TW, Restrict_UA, Restrict_US, Restrict_UY, Restrict_UZ, Restrict_VN, Restrict_ZA, Restrict_ZW",false,Title,Default Title,,,,,,,,SF00250031-EX,0.0,shopify,deny,manual,14.99,14.99,true,true,,,,,SF00250031-EX,https://cdn.shopify.com/s/files/1/1141/4138/files/Recover2.jpg?v=1692963225,1,"",false,,"Recover Superfood Elixir, Instant Mix, 10 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instant Teas,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
recover-superfood-elixir-instant-mix-10-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Recover1.jpg?v=1692963225,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recover-superfood-elixir-instant-mix-10-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Listingimage_320x_320x_887a7db5-d742-42bf-9358-0abfd0b03dc3.webp?v=1692963225,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recover-superfood-elixir-instant-mix-10-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/61SSOae3ziL._SL1000_320x_320x_bded9737-208a-4775-a825-f1ee52743eb4.webp?v=1692963225,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hibisus-apple-instant-iced-tea-5-29oz,"Hibisus Apple Instant Iced Tea, 5.29oz/150g","",VAHDAM® Global,,Instant | Iced Teas,"iced-teas, instant, medium-caffeine, Restrict_AD, Restrict_AE, Restrict_AL, Restrict_AM, Restrict_AR, Restrict_AT, Restrict_AU, Restrict_AZ, Restrict_BD, Restrict_BE, Restrict_BG, Restrict_BH, Restrict_BM, Restrict_BN, Restrict_BR, Restrict_BY, Restrict_BZ, Restrict_CA, Restrict_CH, Restrict_CL, Restrict_CN, Restrict_CO, Restrict_CY, Restrict_CZ, Restrict_DE, Restrict_DK, Restrict_DZ, Restrict_EC, Restrict_EE, Restrict_EG, Restrict_ES, Restrict_FI, Restrict_FJ, Restrict_FR, Restrict_GB, Restrict_GE, Restrict_GI, Restrict_GP, Restrict_GR, Restrict_GT, Restrict_HK, Restrict_HR, Restrict_HU, Restrict_ID, Restrict_IE, Restrict_IL, Restrict_IM, Restrict_IN, Restrict_IS, Restrict_IT, Restrict_JE, Restrict_JM, Restrict_JP, Restrict_KR, Restrict_KW, Restrict_KY, Restrict_KZ, Restrict_LB, Restrict_LK, Restrict_LT, Restrict_LU, Restrict_LV, Restrict_MA, Restrict_MD, Restrict_ME, Restrict_MK, Restrict_MO, Restrict_MT, Restrict_MU, Restrict_MV, Restrict_MX, Restrict_MY, Restrict_NG, Restrict_NL, Restrict_NO, Restrict_NZ, Restrict_OM, Restrict_PE, Restrict_PH, Restrict_PK, Restrict_PL, Restrict_PT, Restrict_QA, Restrict_RE, Restrict_RO, Restrict_RS, Restrict_RU, Restrict_SA, Restrict_SE, Restrict_SG, Restrict_SI, Restrict_SK, Restrict_SZ, Restrict_TH, Restrict_TR, Restrict_TT, Restrict_TW, Restrict_UA, Restrict_US, Restrict_UY, Restrict_UZ, Restrict_VN, Restrict_ZA, Restrict_ZW",false,Title,Default Title,,,,,,,,SF01500882-IM,0.0,shopify,deny,manual,14.99,14.99,true,true,,,,,SF01500882-IM,https://cdn.shopify.com/s/files/1/1141/4138/products/HibiscusAppleUSA1stimage_1_11zon.jpg?v=1651754557,1,"Hibisus Apple Instant Iced Tea, 5.29oz/150g , Image - 1",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instant Teas,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
hibisus-apple-instant-iced-tea-5-29oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/HibiscusAppleUSABack_2_11zon.jpg?v=1651754557,2,"Hibisus Apple Instant Iced Tea, 5.29oz/150g , Image - 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hibisus-apple-instant-iced-tea-5-29oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/HibiscusAppleUSACalories_3_11zon.jpg?v=1651754557,3,"Hibisus Apple Instant Iced Tea, 5.29oz/150g , Image - 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hibisus-apple-instant-iced-tea-5-29oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/HibiscusAppleUSAHowtousecopy2_4_11zon.jpg?v=1651754556,4,"Hibisus Apple Instant Iced Tea, 5.29oz/150g , Image - 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hibisus-apple-instant-iced-tea-5-29oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/HibiscusAppleUSAIngredients_5_11zon.jpg?v=1651754557,5,"Hibisus Apple Instant Iced Tea, 5.29oz/150g , Image - 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hibisus-apple-instant-iced-tea-5-29oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Listingimage_386345eb-a66b-4671-bb9f-78a19f50a9bc.png?v=1690377752,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hibisus-apple-instant-iced-tea-5-29oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/2_0c77edf6-92e4-4cdd-921a-22a9958b55e7.webp?v=1690377753,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lemon-basil-instant-iced-tea-5-29oz-g,"Lemon Basil Instant Iced Tea, 5.29oz/150g","",VAHDAM® Global,,Instant | Iced Teas,"iced-teas, instant, medium-caffeine, Restrict_AD, Restrict_AE, Restrict_AL, Restrict_AM, Restrict_AR, Restrict_AT, Restrict_AU, Restrict_AZ, Restrict_BD, Restrict_BE, Restrict_BG, Restrict_BH, Restrict_BM, Restrict_BN, Restrict_BR, Restrict_BY, Restrict_BZ, Restrict_CA, Restrict_CH, Restrict_CL, Restrict_CN, Restrict_CO, Restrict_CY, Restrict_CZ, Restrict_DE, Restrict_DK, Restrict_DZ, Restrict_EC, Restrict_EE, Restrict_EG, Restrict_ES, Restrict_FI, Restrict_FJ, Restrict_FR, Restrict_GB, Restrict_GE, Restrict_GI, Restrict_GP, Restrict_GR, Restrict_GT, Restrict_HK, Restrict_HR, Restrict_HU, Restrict_ID, Restrict_IE, Restrict_IL, Restrict_IM, Restrict_IN, Restrict_IS, Restrict_IT, Restrict_JE, Restrict_JM, Restrict_JP, Restrict_KR, Restrict_KW, Restrict_KY, Restrict_KZ, Restrict_LB, Restrict_LK, Restrict_LT, Restrict_LU, Restrict_LV, Restrict_MA, Restrict_MD, Restrict_ME, Restrict_MK, Restrict_MO, Restrict_MT, Restrict_MU, Restrict_MV, Restrict_MX, Restrict_MY, Restrict_NG, Restrict_NL, Restrict_NO, Restrict_NZ, Restrict_OM, Restrict_PE, Restrict_PH, Restrict_PK, Restrict_PL, Restrict_PT, Restrict_QA, Restrict_RE, Restrict_RO, Restrict_RS, Restrict_RU, Restrict_SA, Restrict_SE, Restrict_SG, Restrict_SI, Restrict_SK, Restrict_SZ, Restrict_TH, Restrict_TR, Restrict_TT, Restrict_TW, Restrict_UA, Restrict_US, Restrict_UY, Restrict_UZ, Restrict_VN, Restrict_ZA, Restrict_ZW",false,Title,Default Title,,,,,,,,SF01500881-IM,0.0,shopify,deny,manual,14.99,14.99,true,true,,,,,SF01500881-IM,https://cdn.shopify.com/s/files/1/1141/4138/products/LemonBasilUSA1stimage_3_11zon.jpg?v=1651753451,1,"Lemon Basil Instant Iced Tea, 5.29oz/150g , Image - 1",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instant Teas,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
lemon-basil-instant-iced-tea-5-29oz-g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/LemonBasilUSACalories_5_11zon.jpg?v=1651753451,2,"Lemon Basil Instant Iced Tea, 5.29oz/150g , Image - 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lemon-basil-instant-iced-tea-5-29oz-g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/LemonBasilUSABack_4_11zon.jpg?v=1651753451,3,"Lemon Basil Instant Iced Tea, 5.29oz/150g , Image - 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
