Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Ashwagandha Coffee new Comparison Table (product.metafields.custom.ashwagandha_coffee_new_comparison_table),ash_benefits_section (product.metafields.custom.ash_benefits_section),ash_clinical_studies (product.metafields.custom.ash_clinical_studies),ash_comparison_table (product.metafields.custom.ash_comparison_table),ash_freebies (product.metafields.custom.ash_freebies),ash_how_to_use (product.metafields.custom.ash_how_to_use),ash_image_review (product.metafields.custom.ash_image_review),ash_ingredients (product.metafields.custom.ash_ingredients),Ash Mobile How to use (product.metafields.custom.ash_mobile_how_to_use),Ash % Off Tag (product.metafields.custom.ash_off_tag),Ash Product Price (product.metafields.custom.ash_product_price),Ash Refill Text (product.metafields.custom.ash_refill_text),Ash Shipping text (product.metafields.custom.ash_shipping_text),Ash Slashed Product Price (product.metafields.custom.ash_slashed_product_price),Ash Subscription Paragraph (product.metafields.custom.ash_subscription_paragraph),ash_subtitle (product.metafields.custom.ash_subtitle),ash_USP (product.metafields.custom.ash_usp),ash_video_review (product.metafields.custom.ash_video_review),Badges (product.metafields.custom.badges),Bags / Loose Leaf (product.metafields.custom.bags_loose_leaf),Caffeine (product.metafields.custom.caffeine),Comparison Table (Header/Footer) (product.metafields.custom.comparison_table_header_footer),Cost per Cup (product.metafields.custom.cost_per_cup),Drinkware Features (product.metafields.custom.drinkware_features),FAQs (product.metafields.custom.faqs),Form (product.metafields.custom.form),Gift Type (product.metafields.custom.gift_type),Ingredients (product.metafields.custom.ingredients),Max Quantity To Order (product.metafields.custom.max_quantity_to_order),No. of Cups (product.metafields.custom.no_of_cups),No. of Serves (product.metafields.custom.no_of_serves),Packaging (product.metafields.custom.packaging),Product Card Subtitle (product.metafields.custom.product_card_subtitle),Recipes (product.metafields.custom.recipes),Reel Section (Header/Footer) (product.metafields.custom.reel_section_header_footer),Return Shipment Icon Text (product.metafields.custom.return_shipment_icon_text),seo_description (product.metafields.custom.seo_description),SE Date of Picking (product.metafields.custom.se_date_of_picking),SE Estate (product.metafields.custom.se_estate),SE Grade (product.metafields.custom.se_grade),SE Invoice (product.metafields.custom.se_invoice),SE Origin (product.metafields.custom.se_origin),SE Season (product.metafields.custom.se_season),Sold in last 24 hours (product.metafields.custom.sold_in_last_24_hours),Steal Deal Products (product.metafields.custom.steal_deal_products),Steeping Instructions - Hot Brew (product.metafields.custom.steeping_instructions_hot_brew),Steeping Instructions - Iced Brew (product.metafields.custom.steeping_instructions_iced_brew),Subtitle (product.metafields.custom.subtitle),Tasting Notes  (product.metafields.custom.tasting_notes),Text With Image (Header/Footer) (product.metafields.custom.text_with_image_header_footer),Type Filter (product.metafields.custom.type_filter),Video Review (Header/Footer) (product.metafields.custom.video_review_header_footer),What’s Inside (product.metafields.custom.whats_inside),Whats inside - Spice (product.metafields.custom.whats_inside_spice),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Caffeine content (product.metafields.shopify.caffeine-content),Coffee roast (product.metafields.shopify.coffee-roast),Color (product.metafields.shopify.color-pattern),Country (product.metafields.shopify.country),Dietary preferences (product.metafields.shopify.dietary-preferences),Drinkware material (product.metafields.shopify.drinkware-material),Flavor (product.metafields.shopify.flavor),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Tea input type (product.metafields.shopify.tea-input-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Status
turmeric-ginger-herbal-tea-tisane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/TurmericGingerHerbalTeaTisane_1.jpg?v=1675673534,2,"Turmeric ginger herbal tea, 100 tea bags - VAHDAM®",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ginger-herbal-tea-tisane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/41G3ffT3j-L._AC_SX679.jpg?v=1685365541,3,"Turmeric ginger herbal tea, 100 tea bags - VAHDAM®",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ginger-herbal-tea-tisane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/51ajwJa8LLL._AC_SL1000.jpg?v=1685365541,4,"Turmeric ginger herbal tea, 100 tea bags - VAHDAM®",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ginger-herbal-tea-tisane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61-rOaHClZL._AC_SL1000_d7fabd76-8274-4cbd-9559-b412ddaa3966.jpg?v=1685365541,5,"Turmeric ginger herbal tea, 100 tea bags - VAHDAM®",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ginger-herbal-tea-tisane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Listingimage_dc78edee-3620-4239-b163-eb3967e5af94.png?v=1685365541,6,"Turmeric ginger herbal tea, 100 tea bags - VAHDAM®",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ginger-herbal-tea-tisane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61K2rUGtMcL_a61a6adb-b63e-4b54-87f0-c53aa1ac6b6b.jpg?v=1685365541,7,"Turmeric ginger herbal tea, 100 tea bags - VAHDAM®",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-spice-herbal-tea-tisane,"Turmeric Pepper Herbal Tea Tisane, 7.06oz/200g","",VAHDAM® UK,,Herbal Teas | Loose Leaf,"herbal-teas, Loose-leafs",false,Title,Default Title,,,,,,,,LF02000112-HT,1587.573295,,deny,manual,20.99,21.99,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0684/3603/3827/products/TurmericPepperHerbal_11zon.jpg?v=1675673517,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'20,,,,,,,,,,,,,,,,lb,,,true,,,draft
turmeric-spice-herbal-tea-tisane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/TurmericSpicedHerbalTeaTisane_329db590-e8d3-4f7a-8584-e461f35a5d96.jpg?v=1675673517,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-spice-herbal-tea-tisane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/TurmericPepperHerbalTeaTisane_11zon.jpg?v=1675673517,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-citrus-spice-herbal-tea-tisane,"Turmeric Spiced Herbal Tea Tisane, 7.06oz/200g","<p><span>Savor the timeless charm of our Turmeric Spiced Herbal Tea Tisane. This blend brings together pure golden Turmeric chunks with a harmonious mix of Cinnamon, Ginger, Cardamom, Bergamot Extracts, Lemon Extracts, Black Pepper &amp; Lemongrass, resulting in a smooth herbal infusion. With no caffeine, it's perfect for any time of the day. Immerse yourself in the flavors of India and appreciate the rich complexity of this captivating blend.</span></p>",VAHDAM® UK,"Food, Beverages & Tobacco > Beverages > Tea & Infusions > Tea",Herbal Teas | Loose Leaf,"herbal-teas, Loose-leafs",true,Size,7.05oz | 200gm | 100 Cups,,,,,,,,Turmeric_Spice_100g_UK,1587.573295,shopify,deny,manual,12.99,15.99,true,false,,,,,LF02000110-HT,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/TurmericSpicedHerbal_11zon.jpg?v=1675673497,1,Turmeric spiced herbal tea tisane– VAHDAM®,false,"Turmeric Spiced Herbal Tea Tisane, 7.06 Oz | Loose Leaf Tea | VAHDAM®","Shop a traditional Indian blend of turmeric chunks and aromatic spices, with the refreshing zing of ginger. Loose leaf herbal tea for a flavorful and soothing cup anytime.",2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
turmeric-citrus-spice-herbal-tea-tisane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/TurmericSpicedHerbalTeaTisane.jpg?v=1675673497,2,Turmeric spiced herbal tea tisane– VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-citrus-spice-herbal-tea-tisane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/TurmericSpicedHerbalTeaTisane_6fcd50e6-81ae-467a-af37-44d9e3f43243.jpg?v=1685515524,3,Turmeric spiced herbal tea tisane– VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-citrus-spice-herbal-tea-tisane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/51fS6-UaWML._AC_SX679.jpg?v=1685515524,4,Turmeric spiced herbal tea tisane– VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-citrus-spice-herbal-tea-tisane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/51J9YmMjwDL._AC_SX679.jpg?v=1685515524,5,Turmeric spiced herbal tea tisane– VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-citrus-spice-herbal-tea-tisane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Listingimage_1e58238f-cdca-4d7f-ad71-a0645bfa4eaf.png?v=1685515524,6,Turmeric spiced herbal tea tisane– VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-citrus-spice-herbal-tea-tisane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61SSOae3ziL._SL1000_f4a8a397-6280-43b6-a0af-29eb16191ec3.jpg?v=1685515524,7,Turmeric spiced herbal tea tisane– VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus-ginger-herbal-tea-tisane,"Citrus Ginger Herbal Tea Tisane, 7.06oz/200g","",VAHDAM® UK,,Herbal Teas | Loose Leaf,"herbal-teas, Loose-leafs",false,Weight,7.05oz | 200gm | 100 Cups,,,,,,,,LF02000126-HT,1587.573295,,deny,manual,18.99,19.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/citrusgingerherbaltea_11zon.jpg?v=1675673478,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'3,,,,,,,,,,,,,,,,lb,,,true,,,draft
citrus-ginger-herbal-tea-tisane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/CitrusGingerHerbalTeaTisane.jpg?v=1675673478,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus-ginger-herbal-tea-tisane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/CitrusGingerHerbalTeaTisane_11zon.jpg?v=1675673478,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling-ginger-mint-green-tea,"Ginger Mint Loose Leaves, 7.05oz/200g","<p><span>Introducing our Ginger Mint Green Tea, a spirited fusion of the finest Green tea with the invigorating zing of ginger and the cool, refreshing notes of spearmint and peppermint. With low caffeine content, it's ideal for unwinding during any time of the day.</span></p>",VAHDAM® UK,"Food, Beverages & Tobacco > Beverages > Tea & Infusions > Tea",Green Teas | Loose Leaf,"green-teas, Loose-leafs",true,Weight,100 Cups,,,,,,,,Ginger_Mint_100g,1814.36948,shopify,deny,manual,15.99,18.99,true,false,,,,,LF02000101-GT,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/gingermintgreentea_11zon_1.jpg?v=1675673459,1,Ginger Mint Green Tea Loose Leaf – VAHDAM®,false,"Ginger Mint Green Tea, 7.05 Oz | Loose Leaf Green Tea | VAHDAM®","Shop refreshing loose leaf green tea blend from premium Indian estates, infused with zesty ginger and cooling mint. Shop for crisp and uplifting cup anytime.",2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
sparkling-ginger-mint-green-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/GingerMintGreenTea.jpg?v=1675673459,2,Ginger Mint Green Tea Loose Leaf – VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling-ginger-mint-green-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/GingerMintGreenTea_673a89f1-9293-48a9-ac1f-ab81a6673544.jpg?v=1685604756,3,Ginger Mint Green Tea Loose Leaf – VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling-ginger-mint-green-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/71n6MAAohQL._AC_SL1500.jpg?v=1685605234,4,Ginger Mint Green Tea Loose Leaf – VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling-ginger-mint-green-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61-rOaHClZL._AC_SL1000_107482c9-dd8b-4add-bdf7-e2c268b67eaa.jpg?v=1685605234,5,Ginger Mint Green Tea Loose Leaf – VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling-ginger-mint-green-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Listingimage_6cc58969-25ab-4a14-8cd9-4ecae82d0eca.png?v=1685605234,6,Ginger Mint Green Tea Loose Leaf – VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling-ginger-mint-green-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61SSOae3ziL._SL1000_52aab6b6-3709-4f5d-92c0-75eab31356bd.jpg?v=1685605232,7,Ginger Mint Green Tea Loose Leaf – VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mint-melody-green-tea,"Mint Melody Green Tea, 3.53oz/100g","<p>Spirited and sprightly medley of excellent green tea with carefully selected spearmint and peppermint leaves, offering a refreshing cup.</p>",VAHDAM® UK,Uncategorized,Green Teas | Loose Leaf,"green-teas, Loose-leafs",false,Title,Default Title,,,,,,,,Mint_Green_100g,1587.573295,shopify,deny,manual,12.99,14.99,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Mint-Melody_1.jpg?v=1758184033,1,"",false,"Mint Melody Green Tea, 3.53oz/100g | VAHDAM®",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium Caffeine,,,,how-to-store-loose-leaf-teas-to-retain-freshness; can-green-tea-be-enjoyed-with-milk-or-sweeteners; how-should-i-choose-the-right-green-tea-for-me; can-i-make-iced-green-tea,,,green-tea; spearmint; peppermint,,,,Vacuum Packaged,Loose Leaf | 50 Cups,,,,,,,,,,,,,place-1-tea-spoon-leaves-in-a-cup-or-tea-pot; pour-7-fl-oz-200-ml-freshly-boiled-water-over-the-leaves; water-temperature-158-f-176-f-70-c-80-c-1; brew-for-2-3-mins-strain-the-leaves; to-be-served-without-milk,for-iced-tea-use-2-tea-spoons-brew-for-5-mins-1; refrigerate-for-3-4-hours-add-ice-cubes-sweetener-1,Loose Leaf Tea | 50 Cups,"Minty, Earthy & Refreshing",,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,draft
mint-melody-green-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Mint_Melody_Green_Tea.jpg?v=1758184033,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mint-melody-green-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Mint_Melody_Green_Tea1.jpg?v=1758184033,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mint-melody-green-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Mint_Melody.jpg?v=1758184033,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mint-melody-green-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Brewing_green_tea_LL_6772ab75-e8c0-4fd2-a1a7-5e755f74d0cb.jpg?v=1758184033,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mint-melody-green-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Green_Tea_Loose_leaf_d34740f1-69dc-4cdf-8b69-bf12aab394b7_1.jpg?v=1758184033,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mint-melody-green-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Common_Listing_01.jpg?v=1776177417,7,Earl Grey Black Tea Bags Citrus 100 Count VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mint-melody-green-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Common_Listing_02.jpg?v=1776177417,8,Earl Grey Black Tea Bags Citrus 100 Count VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mint-melody-green-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Common_Listing_03.jpg?v=1776177417,9,Earl Grey Black Tea Bags Citrus 100 Count VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chamomile-mint-citrus-green-tea,"Chamomile Mint Citrus Green Tea, 7.06oz/200g","<p><span>Experience serenity and refreshment in our Chamomile Mint Citrus Green Tea. This delightful Green tea herbal infusion combines the calming notes of Chamomile with the invigorating freshness of Lemongrass, Peppermint &amp; Orange Peel. With low caffeine content, it's the perfect choice for your evening relaxation.</span></p>",VAHDAM® UK,"Food, Beverages & Tobacco > Beverages > Tea & Infusions > Tea",Green Teas | Loose Leaf,"green-teas, Loose-leafs",true,Size,7.05oz | 200gm | 100 Cups,,,,,,,,KC-UQ2N-ARR8,1587.573295,shopify,deny,manual,15.99,17.99,true,false,,,,,LF02000097-GT,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/chamomilemintcitrusgreentea_11zon.jpg?v=1675673420,1,Chamomile mint citrus green tea loose leaf – VAHDAM®,false,"Chamomile Mint Citrus Green Tea, 3.53 oz | Loose Leaf Blend | VAHDAM®","Buy a refreshing green tea blend with chamomile, mint, and citrus notes. Smooth, aromatic, and perfectly balanced for a flavorful tea experience any time of day.",2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
chamomile-mint-citrus-green-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/ChamomileMintCitrusGreenTea_1.jpg?v=1675673420,2,Chamomile mint citrus green tea loose leaf – VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chamomile-mint-citrus-green-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/31YIaoT29sL._AC_SX679.jpg?v=1685619452,3,Chamomile mint citrus green tea loose leaf – VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chamomile-mint-citrus-green-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/71kb2JuY5HL._AC_SX679.jpg?v=1685619452,4,Chamomile mint citrus green tea loose leaf – VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chamomile-mint-citrus-green-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61-rOaHClZL._AC_SX679.jpg?v=1685619452,5,Chamomile mint citrus green tea loose leaf – VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chamomile-mint-citrus-green-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Listingimage_9c82bae9-340e-4bf8-9781-157f2f362324.png?v=1685619452,6,Chamomile mint citrus green tea loose leaf – VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chamomile-mint-citrus-green-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61SSOae3ziL._SL1000_5050e728-d025-4d0b-a718-e92694850e06.jpg?v=1685619452,7,Chamomile mint citrus green tea loose leaf – VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
